,text,time,long,lat
317,Fire StarterTry this as a warm up to your workout OR as a hiit workout session 7 rounds 3 dead… https://www.instagram.com/p/BYuA_4RjJqf/,2017-09-01 10:00:00,34.2322,-118.3617
318,"""There are times when alone is the best place to be"" @Turnbull Canyon Trail | Rose Hills 3 Fire… https://www.instagram.com/p/BYt9xLqgRMZ/",2017-09-01 10:00:00,34.2322,-118.3617
319,"A little bit of the aftermath of the La Tuna fire I caught on my commute home from work today,… https://www.instagram.com/p/BYt8EUMH52W/",2017-09-01 10:00:00,34.2322,-118.3617
320,A brush fire has the offramp shutdown. in #LongBeach on I-405 NB at Palo Verde Ave #LAtraffic http://bit.ly/10F395r,2017-09-01 10:00:00,34.2322,-118.3617
321,"!! sigalert !! a brush fire has the connector to the 405 north closed. in #SealBeach on 605 SB at I-405, stopped traffic back to Katella Ave",2017-09-01 10:00:00,34.2322,-118.3617
322,I bring the fire under the drier. #party #salon #dreadlocks #vibe @Salon Republic Beverly… https://www.instagram.com/p/BYttL_3D1hv/,2017-09-01 10:00:00,34.2322,-118.3617
323,Facebook LIVE Update on Operation Hope Back to School Supplies Update on Wilmington Fire… https://www.instagram.com/p/BYtcEMdBuI7/,2017-09-01 10:00:00,34.2322,-118.3617
324,You are my fire... . . Kettle for thangbalay #thangbalayprompts . . . #poem #poems #poet… https://www.instagram.com/p/BYtaSO-BdFD/,2017-09-01 10:00:00,34.2322,-118.3617
325,Fire Goddess. #hair by ME. Swipe to see the Before. #haircolor #wella #wellausa #wellahair… https://www.instagram.com/p/BYtQxNbnRO1/,2017-09-01 10:00:00,34.2322,-118.3617
326,#LABORDAY #WHOGOTHEAT #FIRE #realitytv #EXCLUSIVE #FLIPIT #TO #PROFIT #BUSINESS #HIPHOP #turnup… https://www.instagram.com/p/BYouTPEFC8Z/,2017-09-01 10:00:00,34.2322,-118.3617
327,"#fire #latunafire #burbank #burbankfire #safariinn @Safari Inn - Burbank, Ca https://www.instagram.com/p/BYtCCTCDnu5/",2017-09-01 10:00:00,34.2322,-118.3617
328,Our outdoor pool with a fire pit #firepit #outdoorpool #kimptonhotelpalomar #la #losangeles… https://www.instagram.com/p/BYs_ZCygnNZ/,2017-09-01 10:00:00,34.2322,-118.3617
329,"""What Got You Hott"" Next Up @barafterbar with ""Crazy Bout Chi Chi"" Vote for Artists with Fire… https://www.instagram.com/p/BYs-Uaxg2dX/",2017-09-01 10:00:00,34.2322,-118.3617
330,#happywednesday #grateful the fire has been contained #Repost losangelesgrammers… https://www.instagram.com/p/BYs9zpjhfz-/,2017-09-01 10:00:00,34.2322,-118.3617
331,Great tips from Lisa Derderian from the Pasadena Fire Department to prepare for a disaster. It's… https://www.instagram.com/p/BYs7GjllMqG/,2017-09-01 10:00:00,34.2322,-118.3617
332,"""What Got You Hott"" First Up reesie256 with a ""Tru Story"". Vote for Artists with Fire… https://www.instagram.com/p/BYs3SKQgIbf/",2017-09-01 10:00:00,34.2322,-118.3617
333,"Finally (at @LAFD Fire Station 4 in Los Angeles, CA) https://www.swarmapp.com/c/fer5XQYQiWJ",2017-09-01 10:00:00,34.2322,-118.3617
334,A few things to warm your soul & light your fire http://www.thingsweheart.com/a-few-things/2017/9/5/a-few-things-to-warm-your-soul-light-your-fire …,2017-09-01 10:00:00,34.2322,-118.3617
335,we have the best fire department in the country. I support our LAFD.,2017-09-01 10:00:00,34.2322,-118.3617
336,You read that right! My boy and I are about to drop some fire. I ain't new to this...so get… https://www.instagram.com/p/BYr8W0Slxuo/,2017-09-01 10:00:00,34.2322,-118.3617
337,#SWIPELEFT/ @the_jada_fire #jadafire #melanin #fit #fitness #bodygoals #summer17#workout… https://www.instagram.com/p/BYr7RbkhyBw/,2017-09-01 10:00:00,34.2322,-118.3617
338,Missing this cutie sabrinasoriano @MUSEUM OF ICE CREAM https://www.instagram.com/p/BYr3OpPF6eQ/,2017-09-01 10:00:00,34.2322,-118.3617
339,"The right lane blocked by a fire truck in #Norwalk on 605 NB at Firestone Blvd, stopped traffic back to I-105, delay of 4 mins #LAtraffic",2017-09-01 10:00:00,34.2322,-118.3617
340,Doing what I can 2 stay balanced. #burbank #fire #beach #heat #ash #sunset #hurricanes #fires… https://www.instagram.com/p/BYrx7Uglixb/,2017-09-01 10:00:00,34.2322,-118.3617
341,"A car fire has the right lane blocked. in #Norwalk on 605 NB at Firestone Blvd, stopped traffic back to I-105, delay of 4 mins #LAtraffic",2017-09-01 10:00:00,34.2322,-118.3617
342,射撃場に来た。グロックとマグナム、それとかなりレアなコンバットアサルトライフルの「スカー」などを試してみる。ライフルも楽器を運ぶように気楽に持ち歩けるというのがスゴい。 @LAX Fire… https://www.instagram.com/p/BYrwb8Mgq5o/,2017-09-01 10:00:00,34.2322,-118.3617
343,"Are you still in Love ? Don't lose the Fire don't give up on him or her @Los Angeles, California https://www.instagram.com/p/BYrqOSTDUbT/",2017-09-01 10:00:00,34.2322,-118.3617
344,"Another view of the La Tuna Fire damaged Verdugos ... oh, and home plate #ladodgers #latunafire… https://www.instagram.com/p/BYrnaIGj46I/",2017-09-01 10:00:00,34.2322,-118.3617
345,Like fire. Hellfire. @Sleeping Beauty Castle https://www.instagram.com/p/BYrdxsBBJA2/,2017-09-01 10:00:00,34.2322,-118.3617
346,!! sigalert !! offramps remain closed due to earlier fire and cleanup. in #Tujunga on 210 WB at La Tuna Cyn Rd #LAtraffic,2017-09-01 10:00:00,34.2322,-118.3617
347,!! sigalert !! all la tuna canyon offramps wb / eb 210 closed due to fire. in #Tujunga on 210 EB at La Tuna Cyn Rd #LAtraffic,2017-09-01 10:00:00,34.2322,-118.3617
348,"Car fire on the right shoulder in #BuenaPark on 91 EB at Vly View St, stopped traffic back to Carmenita Rd, delay of 9 mins #LAtraffic",2017-09-01 10:00:00,34.2322,-118.3617
349,"@youngstarrbeatz @tatumusik making that fire @sickorwell1 wit da eq @North Hollywood,… https://www.instagram.com/p/BX7aSwjDnFo/",2017-09-01 10:00:00,34.2322,-118.3617
350,Free Agave desmetiana variegata bulbils and Sticks on fire cuttings. Bixby Knolls area of Long… https://www.instagram.com/p/BYqx0L-gamK/,2017-09-01 10:00:00,34.2322,-118.3617
351,Let me know which version looks better to you. LEFT or RIGHT? @Beverly Hills Fire Department https://www.instagram.com/p/BYqr4HFFOIX/,2017-09-01 10:00:00,34.2322,-118.3617
352,"First photo taken of the “La Tuna / LA fire series” with fellow photog, @hannah_benet. The… https://www.instagram.com/p/BYqiwkzDTPI/",2017-09-01 10:00:00,34.2322,-118.3617
353,"Day 3 of 3 (@Los Angeles Fire Department EPI-Center - @lafd in Los Angeles, CA) https://www.swarmapp.com/c/ktLtw9R3FGY",2017-09-01 10:00:00,34.2322,-118.3617
354,"Let's try this again (at @LAFD Fire Station 4 in Los Angeles, CA) https://www.swarmapp.com/c/gUpxiYh4L4a",2017-09-01 10:00:00,34.2322,-118.3617
355,"I'm at Los Angeles Fire Department EPI-Center - @lafd in Los Angeles, CA https://www.swarmapp.com/c/acBWsRqoYwp",2017-09-01 10:00:00,34.2322,-118.3617
356,"Dormitory (at @LAFD Fire Station 4 in Los Angeles, CA) https://www.swarmapp.com/c/i92Yd0CZQ9H",2017-09-01 10:00:00,34.2322,-118.3617
357,"fire in the sky @Los Angeles, California https://www.instagram.com/p/BYpmReODVTc/",2017-09-01 10:00:00,34.2322,-118.3617
358,'Subtropical / Brush Fire Sunset' In LA Tonight ... #photooftheday #photography #photographer… https://www.instagram.com/p/BYpjR9mlrnB/,2017-09-01 10:00:00,34.2322,-118.3617
359,LA Fires couldn't stop us! No outdoor workout but we made it happen indoors! Why? because you… https://www.instagram.com/p/BYpgkRKhQSl/,2017-09-01 10:00:00,34.2322,-118.3617
360,Southern California fire agencies totally ROCKA huge thank you to our community leaders… https://www.instagram.com/p/BYpfooxh8SI/,2017-09-01 10:00:00,34.2322,-118.3617
361,@gracepotter giving the fires here in LA a run for their money. #damn #nightshift… https://www.instagram.com/p/BYpYjpmjpRw/,2017-09-01 10:00:00,34.2322,-118.3617
362,\\ INSPIRATION \\ #am_hairstylist To be inspired is to feel a fire ignite inside of you forcing… https://www.instagram.com/p/BYpXTQOnAh9/,2017-09-01 10:00:00,34.2322,-118.3617
363,Swipe for some fire ass flicks from this past #DeathLA event. Bananas 9 Year collage coming up… https://www.instagram.com/p/BYpT1awhP8-/,2017-09-01 10:00:00,34.2322,-118.3617
364,"#California #burbank #fire #staysafe #palmtrees @Burbank, California https://www.instagram.com/p/BYpODvGFCpv/",2017-09-01 10:00:00,34.2322,-118.3617
365,"#California #burbank #fire #staysafe @Burbank, California https://www.instagram.com/p/BYpN7Mbl0we/",2017-09-01 10:00:00,34.2322,-118.3617
366,"Fire pit night @Malibu, California https://www.instagram.com/p/BYpL6lTBvCD/",2017-09-01 10:00:00,34.2322,-118.3617
367,"Strategic fire placement... @Rancho Santa Margarita, California https://www.instagram.com/p/BYpJ_8alc22/",2017-09-01 10:00:00,34.2322,-118.3617
368,"The Sky is burnin, I believe my soul's on fire. You are,,, I'm learnin. The key to my… https://www.instagram.com/p/BYpFZoyHUHq/",2017-09-01 10:00:00,34.2322,-118.3617
369,"‘No Active Fire Left’ in Los Angeles Blaze, But Concerns Remain http://go.fox40.com/2gA9Rep",2017-09-01 10:00:00,34.2322,-118.3617
370,The sky is on fire . . #marinadelrey #marinaharbor #sunset #sunsets #sunset_hub #sunsetporn… https://www.instagram.com/p/BYpDCNfF-33/,2017-09-01 10:00:00,34.2322,-118.3617
371,When there are fires in LA Co. Mts. and it's hot as hell you dodge… https://www.instagram.com/p/BYo_YDVDVAmaQ77w3ouLNDwZbyk2fonb-PAPlU0/ …,2017-09-01 10:00:00,34.2322,-118.3617
372,Some White Fire OG Kush nugz bred by yours truly! Grown by omnipotentmeds Great job… https://www.instagram.com/p/BYo-_3hgzIG/,2017-09-01 10:00:00,34.2322,-118.3617
373,"A car fire has the right lane blocked. in #Hesperia on I-15 SB before Bear Vly Rd, stopped traffic back to I-15-BL, delay of 22 mins",2017-09-01 10:00:00,34.2322,-118.3617
374,A car fire has the right lane blocked. in #Hesperia on I-15 SB before Bear Vly Rd #LAtraffic http://bit.ly/10F395r,2017-09-01 10:00:00,34.2322,-118.3617
375,Mountains and sky yesterday after the fire and a little bit of rain. There was a faint rainbow… https://www.instagram.com/p/BYo7BiQh1ql/,2017-09-01 10:00:00,34.2322,-118.3617
376,Post fire visit - Drinking a Brewhouse Fire by @SBBrewCo @The Brewhouse — http://untp.beer/s/c500305315 #photo,2017-09-01 10:00:00,34.2322,-118.3617
377,"Fire, Italian Style #pizza #pizzaoven #foodie @Pasadena, California https://www.instagram.com/p/BYo4i0nDIT5/",2017-09-01 10:00:00,34.2322,-118.3617
378,"!! sigalert !! right lane is blocked due to a vehicle fire in #CostaMesa on CA-55 SB at Del Mar Ave, stopped traffic back to I-405",2017-09-01 10:00:00,34.2322,-118.3617
379,"!! sigalert !! right lane is blocked due to a vehicle fire in #CostaMesa on CA-55 SB at 22nd St, stopped traffic back to I-405 #LAtraffic",2017-09-01 10:00:00,34.2322,-118.3617
380,"A crash with car fire is blocking the left lane. in #Castaic on I-5 SB at Templin Hwy, stopped traffic back to Smokey Bear Rd #LAtraffic",2017-09-01 10:00:00,34.2322,-118.3617
381,"A crash with car fire is blocking the left lane. in #Castaic on I-5 SB at Templin Hwy, stopped traffic back to Vista Del Lago Rd #LAtraffic",2017-09-01 10:00:00,34.2322,-118.3617
382,Burn like a fire fly laurenflax @rhondaintl @Hollywood https://www.instagram.com/p/BYovi0sBtMC/,2017-09-01 10:00:00,34.2322,-118.3617
383,The #FireDepartment #Helicopters are out . It's fire season in the #mountains of… https://www.instagram.com/p/BYoo_1BhnFG/,2017-09-01 10:00:00,34.2322,-118.3617
384,"Brush fire in the area in #Bakersfield on Hwy 99 SB at I-5, stopped traffic back to Coberly Rd, delay of 32 mins #traffic",2017-09-01 10:00:00,34.2322,-118.3617
385,"thank you inmate fire crews for being my heroes as you fight the fires in Burbank,Mariposa etc… https://www.instagram.com/p/BYolQZiF2Mr/",2017-09-01 10:00:00,34.2322,-118.3617
386,"Brush fire in the area in #Lebec on I-5 NB after CA-99, stopped traffic back to Laval Rd, delay of 11 mins #traffic http://bit.ly/16BZ5bf",2017-09-01 10:00:00,34.2322,-118.3617
387,"A brush fire is being cleaned up on the shoulder. in #LosFeliz on I-5 NB before Los Feliz Blvd, stopped traffic back to Broadway #LAtraffic",2017-09-01 10:00:00,34.2322,-118.3617
388,Chasing the LA fire @210 Freeway Pasadena https://www.instagram.com/p/BYoU7cljOQL/,2017-09-01 10:00:00,34.2322,-118.3617
389,@hannah_benet and I decided to do a little fire photo shoot and we came gas mask ready. @… https://www.instagram.com/p/BYoUIryjbLg/,2017-09-01 10:00:00,34.2322,-118.3617
390,"Back to the blazing fire (@Los Angeles International Airport - @flylaxairport in Los Angeles, CA) https://www.swarmapp.com/c/d1SrjJcCyKu",2017-09-01 10:00:00,34.2322,-118.3617
391,Are YOU On Fire What Do You Need To Get Your Fire Ignited?? Because Mine Is ON And This Girl… https://www.instagram.com/p/BYoKrNYjJK5/,2017-09-01 10:00:00,34.2322,-118.3617
392,"#LaTuna #Fire @La Tuna Canyon, Los Angeles, California https://www.instagram.com/p/BYoJrmWFSyAjCBahxt2EJjBfw37IufUrL9RCUk0/ …",2017-09-01 10:00:00,34.2322,-118.3617
393,"#LaTuna #Fire @La Tuna Canyon, Los Angeles, California https://www.instagram.com/p/BYoJVemFqMuua6oKKyNRJSjaMUAFT_CmnCxlK40/ …",2017-09-01 10:00:00,34.2322,-118.3617
394,Passing through the aftermath of last weeks fire #medixsteve #yoga #medic… https://www.instagram.com/p/BYn-3uwnJQn/,2017-09-01 10:00:00,34.2322,-118.3617
395,"Day 2 of 3 (@Los Angeles Fire Department EPI-Center - @lafd in Los Angeles, CA) https://www.swarmapp.com/c/dR9hgQsbr2L",2017-09-01 10:00:00,34.2322,-118.3617
396,Date Night in L.A. #onlyinla #latunafire #fire #younglove #datenight #nothingontv… https://www.instagram.com/p/BYnxzyKlVnv/,2017-09-01 10:00:00,34.2322,-118.3617
397,"From flooding to fires... @gma @abc #laboringonlaborday #latunafire #wildfire @Los Angeles,… https://www.instagram.com/p/BYnh3MdAdRM/",2017-09-01 10:00:00,34.2322,-118.3617
398,"The rain may have helped a lot! The #fires in #LosAngeles are under ""better control"" than this… https://www.instagram.com/p/BYnXNrcD3QO/",2017-09-01 10:00:00,34.2322,-118.3617
399,"Dormitory (at @LAFD Fire Station 4 in Los Angeles, CA) https://www.swarmapp.com/c/86AMgRrUVGL",2017-09-01 10:00:00,34.2322,-118.3617
400,"Amidst the fire and chaos, I go forth in my quest. . . . . #iphone7plus #instagram #lotr… https://www.instagram.com/p/BYnICJEn90i/",2017-09-01 10:00:00,34.2322,-118.3617
401,Another shot from a few nights ago at the height of the La Tuna Fire. All evacuation orders… https://www.instagram.com/p/BYnAWWIDW2e/,2017-09-01 10:00:00,34.2322,-118.3617
402,The State of Montana is on fire. 68 active Fires. There has been ZERO I mean ZERO national media… https://www.instagram.com/p/BYm9cTvnchZ/,2017-09-01 10:00:00,34.2322,-118.3617
403,"The sun rose this morning over the Burbank fires...or did it set? #nofilter @Van Nuys, California https://www.instagram.com/p/BYm4XfLjRow/",2017-09-01 10:00:00,34.2322,-118.3617
404,Ramen time. #ramen #sushionfirehb #yummy #funtimes @Sushi On Fire https://www.instagram.com/p/BYmy94tlu2kYSZM_OW0GUC3rmE0QJfXFvKJPP00/ …,2017-09-01 10:00:00,34.2322,-118.3617
405,"Brisbane's prestige market on fire, starting spring with mega sale http://dlvr.it/Pkd2YM #Granada Hills",2017-09-01 10:00:00,34.2322,-118.3617
406,"A car fire is blocking the two right lanes in #DiamondBar on 57 NB at Pathfinder Rd, stopped traffic back to Brea Cyn Rd, delay of 16 mins",2017-09-01 10:00:00,34.2322,-118.3617
407,The La Tuna fire from my house... Such a shame that wildlife and rescuers have to suffer from… https://www.instagram.com/p/BYmpqfwDkzI/,2017-09-01 10:00:00,34.2322,-118.3617
408,Relaxing. #HunningtonBeach #HB #Bonfire @Huntington Beach Fire Pits https://www.instagram.com/p/BYmoJZFnpns/,2017-09-01 10:00:00,34.2322,-118.3617
409,"!! sig alert !! crash and car fire in the right lane in #LosAlamitos on 605 NB at Katella Ave, stopped traffic back to I-405 #LAtraffic",2017-09-01 10:00:00,34.2322,-118.3617
410,"Yesterday, these hills were on fire. It's a much different story today! #burbankfire #burbank… https://www.instagram.com/p/BYmfIY-BOnE/",2017-09-01 10:00:00,34.2322,-118.3617
411,"Crash and car fire in the right lane in #LosAlamitos on 605 NB at Katella Ave, stopped traffic back to I-405, delay of 10 mins #LAtraffic",2017-09-01 10:00:00,34.2322,-118.3617
412,Sushi on fire lives up to its name... #straightfire #HuntingtonBeach #HB #sushi #labordayweekend… https://www.instagram.com/p/BYmfWuVjbdI/,2017-09-01 10:00:00,34.2322,-118.3617
413,"Pyrocumulus cloud rises over La Tuna fire in Burbank and LA, the largest fire in LA area… https://www.instagram.com/p/BYmdr0IARi7/",2017-09-01 10:00:00,34.2322,-118.3617
414,Got some much needed sibling time. Oh yea Burbank is on Fire. Nice shot from the tarmac.… https://www.instagram.com/p/BYmdirEj7-W/,2017-09-01 10:00:00,34.2322,-118.3617
415,"ANOTHER HORRIBLE FIRE!!... Just kidding. They're rain clouds. @La Crescenta, California https://www.instagram.com/p/BYmdbashPL7/",2017-09-01 10:00:00,34.2322,-118.3617
416,Drinking a Fire Rock by @KonaBrewingCo @One 11 Pool & Jacuzzi — http://untp.beer/s/c499958287,2017-09-01 10:00:00,34.2322,-118.3617
417,"Nasty fires everywhere we go! #socalonfire. #helicopters overhead, smoldering right off the… https://www.instagram.com/p/BYmcnEUHE3J/",2017-09-01 10:00:00,34.2322,-118.3617
418,From raging fires and unbearable heat to pouring rain and cool… https://www.instagram.com/p/BYmcXzqnz0uT5bNLnDlk4Btaut7HaxCR8LFO0I0/ …,2017-09-01 10:00:00,34.2322,-118.3617
419,"Tournament champions! Super congrats to my little ball of fire, Alexa, and her AYSO Extras team… https://www.instagram.com/p/BYmb_MNADFp/",2017-09-01 10:00:00,34.2322,-118.3617
420,"It's a miracle! God is putting out the Burbank fires! @Warner Bros Studio, Los Angeles, California https://www.instagram.com/p/BYmbupTlhQY/",2017-09-01 10:00:00,34.2322,-118.3617
421,Drinking a Fire Rock by @KonaBrewingCo @Lace & Pearls Women's Ministry — http://untp.beer/s/c499940892,2017-09-01 10:00:00,34.2322,-118.3617
422,"Sunday evening after rain storm and fires of riverside county ,San Bernardino co are out @… https://www.instagram.com/p/BYmZM8YnLfp/",2017-09-01 10:00:00,34.2322,-118.3617
423,Raining in Huntington Beach..hoping it rains where the fires are. #socalrain #minninnewah loves… https://www.instagram.com/p/BYmYIQcFwFa/,2017-09-01 10:00:00,34.2322,-118.3617
424,9|3|2017 Night 2. . . . . . . . . . . . #burbankfire #latunacanyon #losangeles #fire #forestfire… https://www.instagram.com/p/BYmXiWODSbT/,2017-09-01 10:00:00,34.2322,-118.3617
425,Fire in #Burbank near Bob Hope Airport. It's hot. Thank you to the firefighters on the job. We… https://www.instagram.com/p/BYmT2RHHYf6/,2017-09-01 10:00:00,34.2322,-118.3617
426,If you LOVED #TrueRomance & happen to know the scale of #Burbank... this #fire is ridiculously… https://www.instagram.com/p/BYmQHELAQXC/,2017-09-01 10:00:00,34.2322,-118.3617
427,#LaTunaCanyon #Wildfire #Timelapse #Vid #Biggest #Fire #LosAngeles… https://www.instagram.com/p/BYmMbi0lX-BqsBA2PS5wADIjBthfl3BLZMiIdc0/ …,2017-09-01 10:00:00,34.2322,-118.3617
428,AFTER #latunafire families bring children and belongings back home while fire crews walk the… https://www.instagram.com/p/BYmKjxQHdnG/,2017-09-01 10:00:00,34.2322,-118.3617
429,"To our neighbors across the valley, please stay safe from the fires! Having been through… https://www.instagram.com/p/BYmIazCA58x/",2017-09-01 10:00:00,34.2322,-118.3617
430,Watching these Fire Dept. Helicopters come by my house and load up… https://www.instagram.com/p/BYmHuq8Hms33keMnXPOBRdmc2yR7sstDkJ8TSE0/ …,2017-09-01 10:00:00,34.2322,-118.3617
431,The La Tuna Canyon Fire is Raging. A Big Huge Thank You too All the firefighters out in it… https://www.instagram.com/p/BYmFSHnhrgg/,2017-09-01 10:00:00,34.2322,-118.3617
432,La Tuna Fire. #waterdrop from the front porch. We're safe. #thanks #burbankfd #lafd #pasadenafd… https://www.instagram.com/p/BYmC8DNgY7w/,2017-09-01 10:00:00,34.2322,-118.3617
433,"It was looking pretty nasty outside today. #fires #wildfires #fireseason @Redlands, California https://www.instagram.com/p/BYmCJC_hMQk/",2017-09-01 10:00:00,34.2322,-118.3617
434,Another shot of the #LaTuna Fire from Friday night. #losangeles #fire #lafd #lacfd… https://www.instagram.com/p/BYmBsfBn-fx/,2017-09-01 10:00:00,34.2322,-118.3617
435,"Prayers for Texas flood victims,Montana & our own Burbank fire victims - Fast healing and… https://www.instagram.com/p/BYl20YynQdw/",2017-09-01 10:00:00,34.2322,-118.3617
436,This weather is hot fire like the doseofcolors #desixkaty collection. Who would like to see a… https://www.instagram.com/p/BYl-65jA8A6/,2017-09-01 10:00:00,34.2322,-118.3617
437,Planes have just dumped water over this fire here in Glendale.… https://www.instagram.com/p/BYl6KrhAMOhWoUCJMXVleAjzrVoQr1bp9VbecQ0/ …,2017-09-01 10:00:00,34.2322,-118.3617
438,"""The fire rises"" Some moments go uncaptured. Like the couple that delivered a late night snack… https://www.instagram.com/p/BYl5u9ggA8U/",2017-09-01 10:00:00,34.2322,-118.3617
439,Been finding a lot of dead bees around. 108* temps and crappy air quality from a 3-day fire… https://www.instagram.com/p/BYlj8udDWL7/,2017-09-01 10:00:00,34.2322,-118.3617
440,"Car fire on the right shoulder in #NorthHills on I-405 SB after Nordhoff St, stopped traffic back to Hwy 118, delay of 16 mins #LAtraffic",2017-09-01 10:00:00,34.2322,-118.3617
441,Took a quick drive to downtown Burbank to see how close the fires were. Turns out A LOT closer… https://www.instagram.com/p/BYl2WKcFRdQ/,2017-09-01 10:00:00,34.2322,-118.3617
442,"#burbankfire #burbank #fire #sky #mountains #hills #smoke @Burbank, California https://www.instagram.com/p/BYl1JRpgrGP/",2017-09-01 10:00:00,34.2322,-118.3617
443,"Fires in Burbank, so sad. This picture was taken at #universalstudios #citywalk @jaxrox247… https://www.instagram.com/p/BYlwaQcBuoR/",2017-09-01 10:00:00,34.2322,-118.3617
444,That's scary seeing the smoke from the fire that close to where I… https://www.instagram.com/p/BYluod4gWGjycnzszJhBwIBmO6fVE-VGJG7Orc0/ …,2017-09-01 10:00:00,34.2322,-118.3617
445,Braving this intense Fire from Hell for Food and Drink here at Paramount Studios!… https://www.instagram.com/p/BYltqaKD-NB/,2017-09-01 10:00:00,34.2322,-118.3617
446,A little diversion from the fires that we're going through. #burbstock2017 #burbstock first band… https://www.instagram.com/p/BYlqNoanpPU/,2017-09-01 10:00:00,34.2322,-118.3617
447,Another view of the cross still standing after the La Tuna Fire blazed all around it. Village… https://www.instagram.com/p/BYlm95lljUM/,2017-09-01 10:00:00,34.2322,-118.3617
448,My wife and Gabby hangin with the neighbors! This dude has bomb tamales! Church is fire… https://www.instagram.com/p/BYllzJjhO67/,2017-09-01 10:00:00,34.2322,-118.3617
449,Fire season in Southern California... (@Glendale in CA w/ @wonderdogace) https://www.swarmapp.com/jrboeke/checkin/59ac3b2aa22db71297049b45?s=jjhI_FuoK1YOEqPAV3i-hnotnuM&ref=tw …pic.twitter.com/MfITm1Jmcz,2017-09-01 10:00:00,34.2322,-118.3617
450,"Car fire on the right shoulder in #Burbank on I-5 SB after Burbank Blvd, stopped traffic back to Hollywood Wy, delay of 30 mins #LAtraffic",2017-09-01 10:00:00,34.2322,-118.3617
451,"In this pic you can see a wild fire, we’re watching mountains burn... - @ItsOnlyKev… https://www.instagram.com/p/BYllPdYnv6_/",2017-09-01 10:00:00,34.2322,-118.3617
452,In AWE at the temple of the trees. So grateful for the relief from the fires in La Tuna Canyon.… https://www.instagram.com/p/BYldJQIDHfs/,2017-09-01 10:00:00,34.2322,-118.3617
453,Looks like the #crows had a rough night out! Sadly it’s from the aftermath of the fires #Burbank… https://www.instagram.com/p/BYlc_ECDCnf/,2017-09-01 10:00:00,34.2322,-118.3617
454,The #crows look like they are dying from the #fires 8:45am #burbank #pavillions #latunafire… https://www.instagram.com/p/BYlcaRrDcIQ/,2017-09-01 10:00:00,34.2322,-118.3617
455,Fires in the hills aren't stopping up from grilling up some carne assada #grilling… https://www.instagram.com/p/BYlbS1zhEWj/,2017-09-01 10:00:00,34.2322,-118.3617
456,Sparks for every season . . . Curled by the Fire for @inhibitedauthor #cmseptchallenge… https://www.instagram.com/p/BYlYT9HBsWM/,2017-09-01 10:00:00,34.2322,-118.3617
457,"Offramp closed due to a brush fire in #BoyleHeights on 5 NB at Cesar E Chavez Ave, stopped traffic back to US-101 #LAtraffic",2017-09-01 10:00:00,34.2322,-118.3617
458,A picture from our church parking lot this morning. The La Tuna fire… https://www.instagram.com/p/BYlU1rJgzpesh_dMUIWnluF5j5c2K-Z5LdZIQQ0/ …,2017-09-01 10:00:00,34.2322,-118.3617
459,"The morning before the #latunacanyon fire, it was all blue skies. Air quality is poor as the… https://www.instagram.com/p/BYlS7E2gIds/",2017-09-01 10:00:00,34.2322,-118.3617
460,山火事中。 帰りたくない私の気持ちを表してくれてるのか、空から雨がいや…灰が降ってきた！！ Wild Fire in Burbank. I worry about… Burbankhttps://www.instagram.com/p/BYlSVAJg7zE/,2017-09-01 10:00:00,34.2322,-118.3617
461,This is the largest fire in #LACounty history. Our fire fighters… https://www.instagram.com/p/BYlQIICAJK16FzfopCFLA8lxqD-H0VozY0AnPo0/ …,2017-09-01 10:00:00,34.2322,-118.3617
462,"I'm at Los Angeles Fire Department EPI-Center - @lafd in Los Angeles, CA https://www.swarmapp.com/c/0GwS2vGMaBB",2017-09-01 10:00:00,34.2322,-118.3617
463,We extend our thoughts and prayers to the firefighters and other first responders working the La Tuna fire in the Sunland-Tujunga area.,2017-09-01 10:00:00,34.2322,-118.3617
464,"#LAFD ""Gave proof through the night ""... that our block was still there. Sunrise update: fire… https://www.instagram.com/p/BYlOo93HhKq/",2017-09-01 10:00:00,34.2322,-118.3617
465,"This fire is crazy but I'm good yall, im nowhere near harms way even though this jawn is close… https://www.instagram.com/p/BYlMXtzlG8U/",2017-09-01 10:00:00,34.2322,-118.3617
466,More footage of the La Tuna Canyon wildfire. This is the biggest fire in Los Angeles history.… https://www.instagram.com/p/BYlMEZvAozw/,2017-09-01 10:00:00,34.2322,-118.3617
467,The view from my moms bedroom 5:30am #latunacanyon #burbank #fire #southerncalifornia #2017 @… https://www.instagram.com/p/BYlJEDpjAYx/,2017-09-01 10:00:00,34.2322,-118.3617
468,The fire is right here! We can see the ridge all lit up from our window!!! Thank You… https://www.instagram.com/p/BYlFlUKH6PG/,2017-09-01 10:00:00,34.2322,-118.3617
469,Firetrucks from #LAFD just drove up Cabrini to the fire. @Cabrini Villas https://www.instagram.com/p/BYk0upnnw2E/,2017-09-01 10:00:00,34.2322,-118.3617
470,Closed due to serious fire in #Calimesa on Live Oak Cyn Rd EB between San Timoteo Cyn Rd and I 10 #LAtraffic http://bit.ly/10F395r,2017-09-01 10:00:00,34.2322,-118.3617
471,Firetrucks from #LAFD just drove up Cabrini to the fire. @Cabrini Villas https://www.instagram.com/p/BYk0upnnw2E/,2017-09-01 10:00:00,34.2322,-118.3617
472,Closed due to serious fire in #Calimesa on Live Oak Cyn Rd EB between San Timoteo Cyn Rd and I 10 #LAtraffic http://bit.ly/10F395r,2017-09-01 10:00:00,34.2322,-118.3617
